Tanggal,Tn,Tx,Tavg,ss,ddd_x,ff_avg,N,NE,E,SE,S,SW,W,NW,C,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des,RH_avg_5day,RH1,RH2,RH3,RH_avg,ff_x,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
13-12-2018,25.6,31.4,28.2,7.5,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,86,85,78,80,4,3,4,4,47.613,6.5,11.4,20.665,20.665
14-12-2018,26.2,31.1,28.4,5.1,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.2,85,78,80,80,3,4,4,4,11.846,11.4,20.665,20.665,20.665
15-12-2018,26.1,29.4,26.8,1.1,230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81.8,78,80,80,89,3,4,4,3,15.979,20.665,20.665,20.665,0.4
16-12-2018,24.8,28.7,26.5,0.1,210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.4,80,80,89,90,2,4,3,3,14.759,20.665,20.665,0.4,15.3
17-12-2018,24.8,31.4,28.2,0.1,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.4,80,89,90,80,4,3,3,2,15.539,20.665,0.4,15.3,0.5
18-12-2018,24.5,31.4,28.2,3.88214285714286,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.8,89,90,80,77,4,3,2,4,11.506,0.4,15.3,0.5,
19-12-2018,25.196,30.8,27.4066666666667,3.88214285714286,170,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,83.2,90,80,77,83.7333333333333,4,2,4,4,9.21625,15.3,0.5,,3.2
20-12-2018,25.196,28.4,26,7.3,220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,83.9466666666667,80,77,83.7333333333333,88,4,4,4,4,4.85,0.5,,3.2,20.665
21-12-2018,25.196,31.1,27.5,0.3,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,83.7466666666667,77,83.7333333333333,88,84,4,4,4,4,9.91625,,3.2,20.665,20.665
22-12-2018,25,31.6,28.1,5.3,220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82.5466666666667,83.7333333333333,88,84,79,4,4,4,4,11.2575,3.2,20.665,20.665,20.665
23-12-2018,25.4,31.4,27.9,5.5,240,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.3466666666667,88,84,79,80,4,4,4,4,16.29875,20.665,20.665,20.665,20.665
24-12-2018,24.3,28.5,25.1,3.88214285714286,280,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82.9466666666667,84,79,80,90,3,4,4,4,17.172,20.665,20.665,20.665,34.5
25-12-2018,24,27.5,25,0,140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,84.2,79,80,90,94,2,4,4,3,23.432,20.665,20.665,34.5,18.1
26-12-2018,25.196,31.5,26.9,0.1,330,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85.4,80,90,94,84,3,4,3,2,22.919,20.665,34.5,18.1,45.5
27-12-2018,25.196,31.2,27,1.4,230,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85.4,90,94,84,82,3,3,2,3,27.886,34.5,18.1,45.5,11.8
28-12-2018,25.196,31.8,28.1,5,240,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,94,84,82,82,5,2,3,3,26.113,18.1,45.5,11.8,5.4
29-12-2018,26,31.6,28.3,8.4,230,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.4,84,82,82,79,5,3,3,5,23.06,45.5,11.8,5.4,0.5
30-12-2018,26.6,31.7,28.5,8.2,250,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.2,82,82,79,78,6,3,5,5,16.26,11.8,5.4,0.5,20.665
31-12-2018,26,29.8,27.1,6.2,250,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,82,79,78,78,12,5,5,6,16.773,5.4,0.5,20.665,20.665
01-01-2019,25,32.3,27.8,0.1,240,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.8,79,78,78,77,6,5,6,12,11.806,0.5,20.665,20.665,4
02-01-2019,25.0363636363636,31.6,28.1,5.4,240,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.8,78,78,77,78,5,6,12,6,10.246,20.665,20.665,4,0.4
03-01-2019,24.6,30.4,26.9,5.8,230,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,78,77,78,86,8,12,6,5,9.246,20.665,4,0.4,39.7
04-01-2019,25.0363636363636,31.8,28.4,5.4,200,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,79.4,77,78,86,76,4,6,5,8,17.086,4,0.4,39.7,16.8
05-01-2019,25,31,27.7,10.5,180,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,79,78,86,76,83,4,5,8,4,16.313,0.4,39.7,16.8,0.3
06-01-2019,24.8,31.6,27.9,5.5,130,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80,86,76,83,82,4,8,4,4,12.24,39.7,16.8,0.3,16.8
07-01-2019,25.4,32,28.8,7.6,150,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81,76,83,82,82,4,4,4,4,14.8,16.8,0.3,16.8,22.8
08-01-2019,25.4,32,28.2,10.1,160,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,81.8,83,82,82,83,5,4,4,4,19.28,0.3,16.8,22.8,3.5
09-01-2019,25.0363636363636,32.3,27.6,9.5,130,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,81.2,82,82,83,83,3,4,4,5,12.04,16.8,22.8,3.5,5.7
10-01-2019,24.8,32.4,28.3,7,180,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82.6,82,83,83,82,4,4,5,3,9.82,22.8,3.5,5.7,1.6
11-01-2019,25.2,32.0689655172414,28.4,7,210,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82.4,83,83,82,81,3,5,3,4,10.08,3.5,5.7,1.6,16.8
12-01-2019,25.6,32.2,28.6,7,190,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82.2,83,82,81,84,4,3,4,3,10.08,5.7,1.6,16.8,16.8
13-01-2019,26.4,31,28.6,5.8,190,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82.6,82,81,84,84,5,4,3,4,8.88,1.6,16.8,16.8,16.8
14-01-2019,24.6,32.4,27.7,1.1,210,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82.8,81,84,84,84,4,3,4,5,11.54,16.8,16.8,16.8,0
15-01-2019,24.8,32.8,28.8,4.4,250,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,84,84,84,80,6,4,5,4,10.4,16.8,16.8,0,16.8
16-01-2019,25,29.8,26.9,7,270,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82.6,84,84,80,88,6,5,4,6,13.44,16.8,0,16.8,35.5
17-01-2019,23.9,31.4,26,0.5,240,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,84,80,88,93,6,4,6,6,17.18,0,16.8,35.5,134.6
18-01-2019,24.6,31.8,27.2,2.4,240,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85.8,80,88,93,84,4,6,6,6,40.74,16.8,35.5,134.6,5.8
19-01-2019,24.9,32.2,27.7,5.7,240,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85.8,88,93,84,84,4,6,6,4,38.54,35.5,134.6,5.8,16.8
20-01-2019,25.4,32.2,27.9,5.3,190,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85.8,93,84,84,85,3,6,4,4,41.9,134.6,5.8,16.8,16.8
